song_id;language;field;value
74635076;EN;name;MABOROSHI IN MY BLOOD
74635093;EN;name;IKASAMA LOVE
74635102;EN;name;SIGEKI
74635151;EN;name;KIMOCHI
74635165;EN;name;WHISKY & UNUBORE
74635205;EN;name;JIMON JITO
74702039;EN;name;Mother Where Is My Father (LP Version)
74702058;EN;name;I Like Marijuana (LP Version)
74702081;EN;name;Here Comes a Cop (LP Version)
74702091;EN;name;I've Got Some Grass (LP Version)
74702095;EN;name;Happy Mother's Day (LP Version)
74702103;EN;name;Up Against The Wall (LP Version)
74702109;EN;name;I Do My Brawling In The Bathroom (LP Version)
74702127;EN;name;The Alphabet Song (LP Version)
74702133;EN;name;Show Me The Way To Get Stoned (LP Version)
74702139;EN;name;We Love You (LP Version)
74702148;EN;name;Lower East Side (LP Version)
74702156;EN;name;Pledge Of Allegiance (LP Version)
74702160;EN;name;Legalize Marijuana (LP Version)
74702166;EN;name;Oink, Oink (LP Version)
74702175;EN;name;I Want To Get High (LP Version)
74702265;EN;name;I Want To Kill You (LP Version)
74702275;EN;name;Girls Girls Girls (LP Version)
74702283;EN;name;Hey, Mr. Draft Board (LP Version)
74702293;EN;name;God (LP Version)
74702304;EN;name;Christ Is a Tomb (LP Version)
74702308;EN;name;I'm A Runaway (LP Version)
74705704;EN;name;Mercy, Mercy (LP Version)
74705768;EN;name;I'll Be Satisfied (LP Version)
74705830;EN;name;Come On In (LP Version)
74705839;EN;name;Can't Stay Away (LP Version)
74705846;EN;name;Can't Fight It Baby (LP Version)
74705850;EN;name;You're Good For Me (LP Version)
74705853;EN;name;Take This Hurt Off Me (LP Version)
74705865;EN;name;Daddy Loves Baby (LP Version)
74705873;EN;name;Come See About Me (LP Version)
74705883;EN;name;You Must Believe Me (LP Version)
74705924;EN;name;Please Don't Let Me Know (LP Version)
74705940;EN;name;Just Because (LP Version)
74715750;EN;name;It's Time To Do What You Want (LP Version)
74715765;EN;name;Dreams Are For Real (LP Version)
74715788;EN;name;Dreams and Nightmares (LP Version)
74715813;EN;name;Sallie's Theme (LP Version)
74715821;EN;name;No One Would Believe (LP Version)
74715828;EN;name;That Is Why You're Overweight (LP Version)
74715838;EN;name;One Man Section (LP Version)
74715845;EN;name;Steps Up (LP Version)
74715881;EN;name;Brother Wardo (LP Version)
74715896;EN;name;Love Is Here To Stay (LP Version)
74725320;EN;name;Hunger Pains (Album Version)
74725358;EN;name;Life In Motion (Album Version)
74725405;EN;name;Nice Girls (Album Version)
74725449;EN;name;More Hopeless Knowledge (Album Version)
74725486;EN;name;Progress Ahead (Album Version)
74725577;EN;name;Physical Attraction (Album Version)
74725651;EN;name;Time Flys (Album Version)
74725734;EN;name;On the Mend (Album Version)
74725841;EN;name;Shakespeare Stole My Baby (Album Version)
74725926;EN;name;Tonight Insomnia (Album Version)
74725997;EN;name;Falling For A Funny One (Album Version)
74726022;EN;name;Jabberwokky (Album Version)
74726038;EN;name;Lucky (Album Version)
74726073;EN;name;T.W.A. Sari (Album Version)
74726099;EN;name;Something Good (Album Version)
74726145;EN;name;Mermaid Man (Album Version)
74726176;EN;name;Are You Listening? (Album Version)
74757632;EN;name;Excuse My Brother (Radio Edit - clean short)
74757650;EN;name;9 Grand In 5 Days
74842136;EN;name;Tango Africaine (LP Version)
74842218;EN;name;Love Letters (LP Version)
74842268;EN;name;Shelley's World (LP Version)
74842405;EN;name;Soulero (LP Version)
74842488;EN;name;Mr. Evans (LP Version)
74842532;EN;name;Django (LP Version)
74842564;EN;name;Beautiful Dreamer (LP Version)
74842641;EN;name;Makin' Whoopee (LP Version)
74861525;EN;name;The Adventures Of Grandmaster Flash On The Wheels Of Steel (Album Version)
74861544;EN;name;Flash To The Beat (Part 1)
74861590;EN;name;Jesse (Album Version)
74861606;EN;name;Internationally Known (LP Version)
74861624;EN;name;We Don't Work For Free (LP Version)
74861637;EN;name;Sign Of The Times
74861670;EN;name;Pump Me Up (LP Version)
74861684;EN;name;Girls Love The Way He Spins (LP Version)
74861720;EN;name;World War III (LP Version)
74861744;EN;name;Vice (From Miami Vice)
74861769;EN;name;Style (Peter Gunn Theme) (Extended Remixed Version))
74861786;EN;name;U Know What Time It Is (Extended Scratch Version)
74866324;EN;name;surigarasu
74866356;EN;name;rokuji no machiawase
74866407;EN;name;for tomorrow
74866500;EN;name;kimi no inai heya
74866598;EN;name;hatachi
74866782;EN;name;koi no greetingcard
74866935;EN;name;fushigina kibun
74867153;EN;name;soushite ima
74867278;EN;name;tabijitaku
74867465;EN;name;sayounara no uta
74867616;EN;name;osanpo
74867782;EN;name;song is my love
74867979;EN;name;mado no soto
74868287;EN;name;utsushie
74868424;EN;name;kaze no tanima kara
74868533;EN;name;omae mo doudai
74868661;EN;name;kimi no namae wa
74868793;EN;name;tomodachi de yokatta noni
74868965;EN;name;omatsuri
74869063;EN;name;kimagure yokko
74869223;EN;name;haru kara aki e
74869497;EN;name;rock'n roll baby blues
74869633;EN;name;over heart
74869845;EN;name;motto kanashiinowa
74870137;EN;name;kiseki locus
74870502;EN;name;Natsukusa-no Mado
74870784;EN;name;sugasugashii kisetsu
74871047;EN;name;doumu
74871085;EN;name;deguchi no nai ie
74871299;EN;name;asueno tabidachi
74871502;EN;name;last run
74871686;EN;name;silent songs
74871740;EN;name;mary brown
74871788;EN;name;sa-se-bo
74871873;EN;name;kanzenmuketsu no rock'n'roller
74871948;EN;name;aladdin no ikitsuke boogie
74872037;EN;name;baribari
74872123;EN;name;boeing 747
74872220;EN;name;otoko wa itsudemo
74872399;EN;name;pika pika
74872518;EN;name;rock'n'roller daihousou
74872705;EN;name;aladdin no elbow smash
74872872;EN;name;hirusagari no joujiresu love
74873005;EN;name;tears of clown
74873114;EN;name;gekka bijin
74873237;EN;name;osuki ni semete
74873597;EN;name;c'est si bon
74873768;EN;name;stop passing night
74873996;EN;name;nice middle
74874037;EN;name;mrs.aventure
74874206;EN;name;kando wa ryoukou
74874279;EN;name;sunete gokigen
74874404;EN;name;kimagure kitten
74874609;EN;name;bikidensetsu
74874768;EN;name;prince to jumper to princess
74874959;EN;name;50's to 80's
74875210;EN;name;season
74875408;EN;name;blue
74875689;EN;name;lunairo no iseijin
74875752;EN;name;tsuki o daita venus
74875871;EN;name;good luck
74876068;EN;name;every night & day
74876274;EN;name;lonely lonely
74876531;EN;name;mistake partner
74876895;EN;name;iro no nai kouzu
74877004;EN;name;aijou kairo
74877128;EN;name;blue moon
74877259;EN;name;Birthday Song
74877364;EN;name;Asu Ni Mukatte Ike
74877524;EN;name;Yureru Kimochi
74877644;EN;name;Mizuiro No Ame
74877816;EN;name;Yakanhikou
74878037;EN;name;Adam to Eve
74878192;EN;name;Sotto Atokara
74878469;EN;name;Hello and Goodbye
74878756;EN;name;Nagisa
74879048;EN;name;Dawn
74879353;EN;name;haru wa mousugu
74879497;EN;name;kagehumi
74879543;EN;name;nante sora darou
74879585;EN;name;yoru
74879717;EN;name;naka naori
74879805;EN;name;yuguredoki wa sabisisou
74879829;EN;name;yukidokemizu wa tsumetakute
74879893;EN;name;hitokakera no shiawase
74879924;EN;name;kuchizuke
74879965;EN;name;huyu ga nozoiteiru
74879985;EN;name;yuki no sei
74880007;EN;name;inakappechan
74880033;EN;name;ii
74880076;EN;name;fly
74880186;EN;name;moero iionna
74880294;EN;name;enkei
74880484;EN;name;Break
74880520;EN;name;pa pa pa
74880731;EN;name;Saga
74880890;EN;name;Tobikiri Tobasite Rock'n' Roll
74881017;EN;name;bye
74881120;EN;name;Tokai
74881256;EN;name;Ayumi - Soshite Ashita
74881532;EN;name;school girl
74881617;EN;name;bye bye bye
74881801;EN;name;mukuchi na juria
74881936;EN;name;ai no kakera
74882039;EN;name;musouka
74882063;EN;name;blue sky blue
74882099;EN;name;dare nimo naisyode
74882117;EN;name;itoshi no careergirl
74882154;EN;name;kyou kara futaride
74882194;EN;name;owari no nai michi
74882253;EN;name;aki no kodachi to tenkiame
74882283;EN;name;koi wa mizuiro namidairo
74882389;EN;name;dareka ga otoshita kanashimi o
74882488;EN;name;mizuumi
74882648;EN;name;hachijuuhachiya
74882758;EN;name;uta wa yo ni tsure
74882961;EN;name;hachigatsu no sora e tobe
74883149;EN;name;ai no ikisaki
74883338;EN;name;iroaseta fukei no naka de
74883486;EN;name;sonomama no kimi de ite
74883598;EN;name;shumatsu
74883663;EN;name;hishochi nite
74883888;EN;name;rock'n roll queen
74884012;EN;name;ma ma drunk blues
74884080;EN;name;rolling 16
74884240;EN;name;Koi-no Collect Call
74884348;EN;name;heartache 303
74884428;EN;name;hip hip hip
74884504;EN;name;Yasashiku Tokashite My Heart
74884881;EN;name;Koi-no Chu Chu Chu
74885045;EN;name;touch me
74886398;EN;name;madness
74886582;EN;name;stardusts
74886612;EN;name;麻煩女人
74886612;ZH;name;麻烦女人
74886651;EN;name;活過
74886651;ZH;name;活过
74886697;EN;name;蒨意
74886697;ZH;name;蒨意
74886703;EN;name;ijiwaru
74886724;EN;name;紫色
74886724;ZH;name;紫色
74886776;EN;name;娛樂自己
74886776;ZH;name;娛乐自己
74886821;EN;name;男與女
74886821;ZH;name;男与女
74886826;EN;name;furarekibun de rock'n'roll
74886857;EN;name;自強不息
74886857;ZH;name;自強不息
74886937;EN;name;難得是今晚
74886937;ZH;name;难得是今晚
74886968;EN;name;小宇宙
74886968;ZH;name;小宇宙
74886973;EN;name;konya wa
74886981;EN;name;幸運兒
74886981;ZH;name;幸运儿
74887016;EN;name;summertime graffitti
74887018;EN;name;感謝
74887018;ZH;name;感谢
74887059;EN;name;midnight angels
74887113;EN;name;parkarea ni konya 9ji
74887169;EN;name;me o tojite
74887317;EN;name;diamond syndrome
74887397;EN;name;anoyoru to onajiyouni
74887424;EN;name;hokuhokutou no kaze
74887475;EN;name;niwasaki ni yuyami
74887493;ZH;name;爱定妳
74887506;ZH;name;查无此人
74887510;EN;name;shujitsu
74887522;ZH;name;你是我心中最爱的人
74887545;ZH;name;一切只为妳
74887547;EN;name;hoshi mo mienai
74887560;ZH;name;找自己爱的人
74887621;ZH;name;爱的咒语
74887679;EN;name;sunahama
74887682;ZH;name;希望你还好
74887753;ZH;name;浪人期望
74887799;ZH;name;雾
74887813;EN;name;samidare
74887822;ZH;name;爱的呼喚
74887882;EN;name;odoru dance wa kimi hitori
74887907;EN;name;原來我可以
74887907;ZH;name;原來我可以
74887915;EN;name;不去不來
74887915;ZH;name;不去不来
74887919;EN;name;asa
74887929;EN;name;隔空相戀
74887929;ZH;name;隔空相恋
74888066;EN;name;有意無意
74888066;ZH;name;有意无意
74888132;EN;name;yuunagi no ike
74888134;EN;name;黑超人
74888134;ZH;name;黑超人
74888167;EN;name;假若有天
74888167;ZH;name;假若有天
74888191;EN;name;布穀鳥傳說
74888191;ZH;name;布壳鸟传说
74888203;EN;name;gochoume nibanchi
74888219;EN;name;熄燈
74888219;ZH;name;熄灯
74888266;EN;name;夫妻的朋友
74888266;ZH;name;夫妻的朋友
74888317;EN;name;yureru hitotoki
74888343;EN;name;背叛
74888343;ZH;name;背叛
74888421;EN;name;好想你
74888421;ZH;name;好想你
74888464;EN;name;擁抱
74888464;ZH;name;拥抱
74888521;EN;name;wakare
74888540;EN;name;想聽
74888540;ZH;name;想听
74888640;EN;name;platform
74888792;EN;name;wagahai wa neko dearu
74888857;ZH;name;星秀传說 (Everyone Is a Superstar)
74888913;ZH;name;亲密关系
74888966;EN;name;noisy speaker
74889088;ZH;name;生活语言
74889115;EN;name;my song
74889132;ZH;name;表演时间
74889175;ZH;name;如果我是男人
74889218;ZH;name;隔着玻璃
74889282;ZH;name;缠绵
74889323;EN;name;atena no nai tegami
74889358;ZH;name;为何又是这样错
74889445;ZH;name;忘记巴黎
74889485;EN;name;ajisai
74889511;ZH;name;安全感
74889610;ZH;name;星秀传說 (一夜星秀版)
74889671;EN;name;yadoyoi no asa
74889754;EN;name;borogutsu no blues
74889936;ZH;name;爱到厌
74889998;EN;name;aisubeki hitoyo
74890007;ZH;name;突然开心
74890086;EN;name;itsunomanika kimi wa
74890091;ZH;name;回头一看
74890149;ZH;name;幽会
74890207;ZH;name;传闻
74890289;EN;name;kureyuku mamani
74890337;ZH;name;镜
74890425;ZH;name;不想再有感觉
74890511;ZH;name;像你
74890533;EN;name;omoide
74890598;ZH;name;一次幸福的机会
74890686;EN;name;ano uta
74890688;ZH;name;思维组织
74890855;EN;name;himekurino calendar
74891014;EN;name;iijyanaino
74891140;EN;name;okiwasureta yorokobi
74891327;EN;name;kyou de subete ga
74891494;EN;name;nagori no ato dake
74891706;EN;name;nikki o tozite
74891931;EN;name;dakara kaeruwa
74892204;EN;name;wagamama
74892273;EN;name;ie made okutte
74892400;EN;name;kimi no sundeita machi
74892512;EN;name;itsumono youni
74892619;EN;name;tsukuriwarai
74893151;EN;name;eien no hito
74893594;EN;name;miyakowasure
74893977;EN;name;kimi wa tada hitori
74894378;EN;name;yume
74894749;EN;name;watashi dake no anata
74894884;EN;name;through the night
74895292;EN;name;nemurenai machi
74895724;EN;name;yoru no midara na tori
74896213;EN;name;why me
74896678;EN;name;fly to the moon
74896785;ZH;name;星秀传說 (Everyone Is a Superstar)
74896905;ZH;name;表演时间
74897011;ZH;name;亲密关系
74897027;EN;name;shounentachi no umi
74897193;ZH;name;为何又是这样错
74897358;ZH;name;忘记巴黎
74897483;EN;name;hikari no hune
74897512;ZH;name;我们的主題曲
74897675;ZH;name;非男非女
74897799;ZH;name;一夜成名
74897839;EN;name;night child
74897851;ZH;name;唉声叹气
74898040;ZH;name;最后一次
74898132;EN;name;summer time '85
74898145;ZH;name;爱有什么用
74898243;ZH;name;加尔各答的天使-德兰修女
74898457;ZH;name;痴痴为你等
74898466;EN;name;mizu to taiyou
74898561;ZH;name;承诺
74898672;ZH;name;念念不忘
74898875;ZH;name;口红
74898977;EN;name;yoake no namima
74899073;ZH;name;心血来潮
74899367;EN;name;ame no naka no heroine
74899565;EN;name;hananusubito
74899628;ZH;name;繫我心弦
74899716;EN;name;chinatown fantasy
74899744;ZH;name;愛不只一次
74899802;ZH;name;你要记住
74899873;ZH;name;姊姊妹妹
74899882;EN;name;bluelullaby
74899912;ZH;name;糊塗
74899936;ZH;name;改篇故事
74900039;ZH;name;浮现
74900055;EN;name;so long
74900069;ZH;name;屋
74900173;ZH;name;思
74900214;EN;name;otokozaka onnazaka
74900226;ZH;name;仙岛
74900243;ZH;name;观点与角度
74900247;EN;name;sotsugyouhakusyo
74900251;ZH;name;揚眉女子
74900293;EN;name;nigawarai
74900363;ZH;name;风里密码
74900377;EN;name;19 no wakare
74900386;ZH;name;惊变
74900404;ZH;name;恋爱态度 1998
74900446;ZH;name;可爱
74900470;EN;name;maaruku ikite
74900474;ZH;name;心上有人
74900486;ZH;name;如果妳认真过
74900557;ZH;name;不敢相信爱
74900582;EN;name;address
74900595;ZH;name;柏拉图之恋
74900656;ZH;name;无梦英雄
74900662;ZH;name;留言信箱
74900671;ZH;name;如果妳认真过
74900678;EN;name;queserasera song
74900681;ZH;name;惊变
74900716;EN;name;higannbana saita
74900744;EN;name;koi hisashikumo
74900816;EN;name;kanashii ne
74900866;EN;name;ame yo
74900939;EN;name;nakigoto
74901001;EN;name;imajinashion
74901055;EN;name;ukai biraki
74901141;EN;name;so what
74901173;EN;name;hitoribocchi no hanrangun
74901224;EN;name;keiyou retro line
74901344;EN;name;fence
74901376;EN;name;birthday song
74902265;EN;name;c'est si bon
74902299;EN;name;yokokujou (hajimete no tegami)
74902473;EN;name;yokisenu dekigoto
74902615;EN;name;heart hanbun
74902771;EN;name;silk night
74902900;EN;name;lonely lonely
74903101;EN;name;mr.k
74903203;EN;name;kudari no nai sakamichi
74903277;EN;name;do do
74903406;EN;name;yasashii koede koroshite
74903624;EN;name;follow me
74903855;EN;name;naturally
74904069;EN;name;tasogare no bay city
74904214;EN;name;hidamari no anata
74904226;EN;name;dakishimete ageru
74904267;EN;name;cotton snow ni paper star
74904293;EN;name;no!
74904332;EN;name;heartbreak hotel de chousyoku o
74904370;EN;name;full moon
74904409;EN;name;two notes samba
74904445;EN;name;tasogare no bay city
74904469;ZH;name;等玉人
74904503;ZH;name;沉默风暴
74904514;ZH;name;通輯者
74904520;ZH;name;正义勇士
74904526;ZH;name;顶天立地
74904552;ZH;name;拼命三郎
74904560;ZH;name;每一句说话
74904566;ZH;name;永远愛你
74904574;ZH;name;留住我吧!
74904586;ZH;name;乐于悲
74904594;ZH;name;一切為何
74904606;ZH;name;小雨落在我的胸口
74904628;ZH;name;禁区
74904634;ZH;name;全人類高歌
74904644;ZH;name;今天应否失去你
74904662;ZH;name;一个恋愛故事
74904670;ZH;name;希望
74904682;ZH;name;作弄
74904692;ZH;name;莫负青春
74904700;ZH;name;人生比賽
74904710;ZH;name;決裂邊緣
74904718;ZH;name;一生最美一次
74904726;ZH;name;無盡風沙
74904746;ZH;name;铁汉的心
74904786;ZH;name;欠
74904835;ZH;name;想
74904841;ZH;name;冲冲冲
74904847;ZH;name;亞基拉
74904851;ZH;name;後悔
74904934;EN;name;yoimachigusa
74904955;EN;name;anata no mune de
74905193;EN;name;omoide makura
74905313;EN;name;kogoenu uchi ni
74905395;EN;name;watashi
74905455;EN;name;hurusato e
74905588;EN;name;tooi hi
74905754;EN;name;koi no sasayaki
74905898;EN;name;garan dou
74906028;EN;name;moyaibune
74906193;EN;name;watashi no suki na kumiawase
74906290;ZH;name;缺席
74906310;EN;name;ikigirezaka
74906336;ZH;name;我应该得到 (国语版)
74906386;ZH;name;出界
74906418;ZH;name;永远都不夠
74906464;ZH;name;坏习惯
74906516;ZH;name;我不快乐
74906555;ZH;name;黑盒子
74906583;ZH;name;City Talk 城市说话
74906615;ZH;name;把爱放开一些
74906672;ZH;name;做好准备
74906678;ZH;name;我们的主題曲 (国语版)
74906789;ZH;name;渴望无限 Ask For More
74906823;ZH;name;只有妳
74906882;ZH;name;我走了
74906949;ZH;name;忘记你忘记了我
74906978;ZH;name;只有妳
74907015;ZH;name;我的问題你沒回答
74907061;ZH;name;渴望无限 Ask For More
74907735;EN;name;kibun wa mou menthol
74907986;EN;name;room number 202
74908154;EN;name;haru storm
74908417;EN;name;e no nai bijutsukan
74908559;EN;name;anata reserve
74908901;EN;name;every night & day
74909206;EN;name;totteoki my love
74909429;EN;name;midaremado
74909723;EN;name;gairoju
74910058;EN;name;romance yuei
74910553;EN;name;fascination
74910686;EN;name;fancy evening
74910946;EN;name;blue
74911210;EN;name;lonely lonely
74911396;EN;name;heart hanbun
74911583;EN;name;mr.k
74911753;EN;name;season
74912001;EN;name;hold my heart
74912192;EN;name;honey
74912384;EN;name;gekkabijin
74912638;EN;name;totteoki my love
74912770;EN;name;kibun wa mou menthol
74912966;EN;name;mistress
74913138;EN;name;mistake partner
74913425;EN;name;Mrs.aventure
74913650;EN;name;yunagi
74913866;EN;name;uwasa
74914140;EN;name;to one two one
74914419;EN;name;kyutto gyutto ii
74914608;EN;name;kando wa ryoukou
74914832;EN;name;aijou kairo
74915055;EN;name;gokujou friend
74915345;EN;name;gin gin
74915553;EN;name;lunairo no iseijin
74915777;EN;name;goukana takurami
74915943;EN;name;shinnyu kinshi boy
74916123;EN;name;yurikago
74916349;EN;name;bikidensetsu
74916532;EN;name;tokyo tower chic
74916664;EN;name;new wave idol
74916863;EN;name;prince to jumper to princess
74916958;EN;name;120pun no collage
74917228;EN;name;hello hello hello
74917438;EN;name;rock'n'roll train
74917688;EN;name;home base
74918008;EN;name;one
74926434;EN;name;Double Decade Delivery #1
74926454;EN;name;Tattoo
74926465;EN;name;Meu Amore
74926476;EN;name;Tango Noir
74926487;EN;name;Kita Wing
74926495;EN;name;Sand Beige -Sabakue-
74926503;EN;name;Desire -Jounetsu-
74926513;EN;name;Second Love
74926518;EN;name;Mizuni Sashita Hana
74926526;EN;name;Syoujyo A
74926538;EN;name;Eki
74926546;EN;name;Kazarijanainoyo Namidawa
74926553;EN;name;Double Decade Delivery #2
74926558;EN;name;Slow Motion
74931220;ZH;name;我在的地方
74931260;EN;name;Sensible Statement
74931260;ZH;name;至理明言
74931271;ZH;name;直到春天国去
74931279;ZH;name;讯号
74931287;ZH;name;沉默的纵容
74931297;ZH;name;眼泪的上游
74931307;ZH;name;态度
74931332;ZH;name;知道的请告诉我
74931340;ZH;name;你要我勇敢
74931350;ZH;name;不准哭
74931988;EN;name;nostalgic rain
74932513;EN;name;Oriental lagoon
74932564;EN;name;Bird song
74932624;EN;name;Pale pink
74932641;EN;name;Look up the star
74932768;EN;name;I still
74933301;EN;name;Someday
74933484;EN;name;Beauty and the Beast
74933492;EN;name;When you wish upon a star
74933529;EN;name;Our Land
74934250;ZH;name;纯真传说
74934254;ZH;name;強
74934274;ZH;name;情人眼里看世界
